NETWORK,PI,YEAR,MONTH,DAY,SITE,TRANSECT,SP_CODE,BLADE_LENGTH_CM,WIDTH_CM,STIPE_LENGTH_CM,WET_WEIGHT,DRY_WEIGHT,GROUP,DIVISION.FAMILY,COMMON.DIVISION.NAME,SIZE,COMMON.NAME,KINGDOM,PHYLUM,CLASS,ORDER,FAMILY,GENUS,SPECIES
KEEN ONE,Byrnes,2018,8,29,NW Appledore,North Head,SL,43.5,7.9,10.1,11.44558164,1.342313757,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2018,8,29,NW Appledore,North Head,SL,112.8,15.2,4.3,46.07173839,4.230785857,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2018,8,29,NW Appledore,North Head,SL,40.1,8.9,3.4,7.889583344,0.987760565,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2018,8,29,NW Appledore,North Head,SL,52.4,10.4,4,12.53272689,1.446571714,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2018,8,29,NW Appledore,North Head,SL,51.8,12,5.3,12.81125741,1.473022593,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2018,8,29,NW Appledore,North Head,SL,33.6,13.1,12.6,8.783310036,1.079120709,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2018,8,29,NW Appledore,North Head,SL,51.2,8.8,3.9,12.02259899,1.397856737,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2018,8,29,NW Appledore,North Head,SL,47.7,16.2,3.3,10.4750539,1.247761421,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2018,8,29,NW Appledore,North Head,SL,30.7,8,3.2,5.059202637,0.684816667,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2018,8,29,NW Appledore,North Head,AGCL,17.3,23.2,3.3,4.907826029,NA,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum
KEEN ONE,Byrnes,2018,8,29,NW Appledore,North Head,AGCL,25.9,10.1,3.5,9.815424844,NA,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum
KEEN ONE,Byrnes,2018,8,29,NW Appledore,North Head,AGCL,35.7,20.8,3.7,17.36486582,NA,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum
KEEN ONE,Byrnes,2018,8,29,NW Appledore,North Head,AGCL,20,20.2,2.6,5.878996458,NA,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum
KEEN ONE,Byrnes,2018,8,29,NW Appledore,North Head,AGCL,38.9,30.7,3.6,20.12640293,NA,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum
KEEN ONE,Byrnes,2018,8,29,NW Appledore,North Head,AGCL,28.8,19.2,4.2,12.29316631,NA,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum
KEEN ONE,Byrnes,2018,8,29,NW Appledore,North Head,AGCL,50.2,25.3,4.7,33.14501076,NA,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum
KEEN ONE,Byrnes,2018,8,29,NW Appledore,North Head,AGCL,18.2,10.5,3.9,5.628209806,NA,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum
KEEN ONE,Byrnes,2018,8,29,NW Appledore,8 Ball,SL,80.2,16.8,10.8,29.39530519,2.92107542,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2018,8,29,NW Appledore,8 Ball,SL,95.6,22.8,7.4,36.65575312,3.504038329,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2018,8,29,NW Appledore,8 Ball,SL,27,15.8,7.4,5.192940626,0.699705547,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2018,8,29,NW Appledore,8 Ball,SL,74.6,19.2,6,23.67855834,2.444089703,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2018,8,29,NW Appledore,8 Ball,SL,55.6,11,4,13.82786234,1.568728261,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2018,8,29,NW Appledore,8 Ball,SL,65.4,17,6.8,19.46164286,2.079227968,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2018,8,29,NW Appledore,8 Ball,SL,65.6,19.2,7,19.65419545,2.096171736,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2018,8,29,NW Appledore,8 Ball,SL,33,8.6,20.2,11.29381687,1.327624178,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2018,8,29,NW Appledore,8 Ball,SL,58.2,23.4,22.6,23.78336261,2.453003986,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2018,8,29,NW Appledore,8 Ball,SL,94.2,23.8,4.6,34.03479097,3.296164796,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2018,8,30,NW Appledore,Larus Ledge,SL,89.2,20.5,15.9,37.99813246,3.609485943,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2018,8,30,NW Appledore,Larus Ledge,SL,38.4,19,7.7,8.749460231,1.075691221,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2018,8,30,NW Appledore,Larus Ledge,SL,52.2,14.2,4.6,12.69155823,1.461667768,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2018,8,30,NW Appledore,Larus Ledge,SL,153.6,37,9.6,83.24027908,6.88964543,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2018,8,30,NW Appledore,Larus Ledge,SL,31.1,24.1,6.6,6.113733426,0.800490917,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2018,8,30,NW Appledore,Larus Ledge,SL,53.9,4.5,17.2,18.93641841,2.03285971,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2018,8,30,NW Appledore,Larus Ledge,SL,49.2,9,2.3,10.65876027,1.265772874,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2018,8,30,NW Appledore,Larus Ledge,SL,183.6,35.1,9.7,112.54634,8.834572897,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2018,8,30,NW Appledore,Larus Ledge,SL,206.6,36,9.4,137.1711555,10.39976499,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2018,8,30,NW Appledore,Larus Ledge,SL,68.2,31.4,8.4,21.625287,2.267999882,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2018,8,30,NW Appledore,Larus Ledge,SL,91.1,29.8,5.3,32.57552974,3.179216676,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2018,8,30,NW Appledore,Larus Ledge,AGCL,51.6,32.9,4.3,34.33160782,NA,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum
KEEN ONE,Byrnes,2018,8,30,NW Appledore,Larus Ledge,AGCL,31.6,33.6,4.7,14.80203898,NA,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum
KEEN ONE,Byrnes,2018,8,30,NW Appledore,Larus Ledge,AGCL,29.5,31.2,10.8,18.14616715,NA,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum
KEEN ONE,Byrnes,2018,8,30,NW Appledore,Larus Ledge,AGCL,44.5,32.1,9.4,31.97874102,NA,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum
KEEN ONE,Byrnes,2018,8,30,NW Appledore,Larus Ledge,AGCL,50.6,38.2,3.3,31.97874102,NA,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum
KEEN ONE,Byrnes,2018,8,30,NW Appledore,Larus Ledge,AGCL,26.8,27.2,4.5,11.089327,NA,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum
KEEN ONE,Byrnes,2018,8,30,NW Appledore,Larus Ledge,AGCL,44.4,28.2,4.8,26.77014313,NA,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum
KEEN ONE,Byrnes,2018,8,30,NW Appledore,Larus Ledge,AGCL,29.9,23.5,3.9,12.88055499,NA,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum
KEEN ONE,Byrnes,2018,8,30,NW Appledore,Larus Ledge,AGCL,33,18.3,4.1,15.44434499,NA,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum
KEEN ONE,Byrnes,2018,8,30,NW Appledore,Larus Ledge,AGCL,33,28.8,6.4,17.36486582,NA,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum
KEEN ONE,Byrnes,2018,8,30,NW Appledore,Larus Ledge,AGCL,43.9,30.2,2.5,23.88165559,NA,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum
KEEN ONE,Byrnes,2018,8,30,NW Appledore,Sandpiper Beach,SL,92.5,22.5,14.1,38.96992331,3.685414148,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2018,8,30,NW Appledore,Sandpiper Beach,SL,51.6,19.1,5,12.61203284,1.454113487,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2018,8,30,NW Appledore,Sandpiper Beach,SL,67.2,22.3,2.9,18.46442213,1.990997586,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2018,8,30,NW Appledore,Sandpiper Beach,SL,35,12.7,9.6,8.248613045,1.024669649,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2018,8,30,NW Appledore,Sandpiper Beach,SL,68.2,28.6,20.4,28.02806428,2.808607831,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2018,8,30,NW Appledore,Sandpiper Beach,SL,68.1,28.5,3.6,19.22212282,2.058110104,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2018,8,30,NW Appledore,Sandpiper Beach,SL,105.1,21.7,12.7,46.56366113,4.267990034,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2018,8,30,NW Appledore,Sandpiper Beach,SL,55.5,19.6,14.3,18.32384357,1.978493286,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2018,8,30,NW Appledore,Sandpiper Beach,SL,63.6,10.9,6.9,18.65259321,2.007709056,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2018,8,30,NW Appledore,Sandpiper Beach,SL,68,15.4,8.4,21.52477287,2.259306276,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2018,8,30,NW Appledore,Sandpiper Beach,SL,30.4,13.9,5.2,5.52014021,0.735852911,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2018,8,30,NW Appledore,Sandpiper Beach,SL,12.2,14.3,5.2,1.541434137,0.257085635,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2018,8,30,SW Appledore,North Pepperrell,SL,25,11,11,5.63115224,0.748030556,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2018,8,30,SW Appledore,North Pepperrell,SL,42,20,5,9.056170602,1.106681674,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2018,8,30,SW Appledore,North Pepperrell,SL,96,29,11,39.2308849,3.705746733,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2018,8,30,SW Appledore,North Pepperrell,SL,124,33,8,57.03335999,5.044685194,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2018,8,30,SW Appledore,North Pepperrell,SL,44,16,12,12.37477401,1.43152579,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2018,8,30,SW Appledore,North Pepperrell,SL,75,22,14,28.25395208,2.827254375,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2018,8,30,SW Appledore,North Pepperrell,SL,11,8,4,1.183207288,0.206723107,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2018,8,30,SW Appledore,North Pepperrell,SL,41,15,9,10.1118533,1.211986832,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2018,8,30,SW Appledore,North Pepperrell,SL,72,16,5,21.82693146,2.285419035,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2018,8,30,SW Appledore,North Pepperrell,SL,83,21,10,30.55644504,3.015868606,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2018,8,30,SW Appledore,North Pepperrell,SL,17,11,10,3.372534804,0.490212447,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2018,8,30,SW Appledore,North Pepperrell,SL,32,17,15,9.056170602,1.106681674,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2018,8,30,SW Appledore,North Pepperrell,SL,56,27,13,17.95127467,1.945271748,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2018,8,30,SW Appledore,South Pepperrell,SL,114,31,44,78.57296492,6.569589382,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2018,8,30,SW Appledore,South Pepperrell,SL,41,22,15,12.37477401,1.43152579,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2018,8,30,SW Appledore,South Pepperrell,SL,137,30,41,97.16607426,7.826686681,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2018,8,30,SW Appledore,South Pepperrell,SL,70,33,27,32.93771314,3.208327122,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2018,8,30,SW Appledore,South Pepperrell,SL,87,23,1,27.69072548,2.780711996,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2018,8,30,SW Appledore,South Pepperrell,SL,92,32,8,34.77492583,3.355142459,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2018,8,30,SW Appledore,South Pepperrell,SL,104,23,6,41.21240674,3.85937358,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2018,8,30,SW Appledore,South Pepperrell,SL,110,34,35,67.42547155,5.791093279,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2018,8,30,SW Appledore,South Pepperrell,SL,42,13,4,8.715667797,1.072265221,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2018,8,30,SW Appledore,South Pepperrell,SL,61,15,5,16.58416101,1.822304746,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2018,8,30,SW Appledore,South Pepperrell,SL,62,19,9,18.88898361,2.028660996,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2018,8,30,SW Appledore,South Pepperrell,AGCL,31,22,4,13.78664158,NA,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum
KEEN ONE,Byrnes,2018,8,30,SW Appledore,South Pepperrell,AGCL,25,13,3,8.925234466,NA,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum
KEEN ONE,Byrnes,2018,8,30,SW Appledore,South Pepperrell,AGCL,45,23,6,28.71168887,NA,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum
KEEN ONE,Byrnes,2018,8,30,SW Appledore,South Pepperrell,AGCL,18,11,5,6.083455776,NA,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum
KEEN ONE,Byrnes,2018,8,30,SW Appledore,South Pepperrell,AGCL,41,21,6,24.48710142,NA,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum
KEEN ONE,Byrnes,2018,8,30,SW Appledore,South Pepperrell,AGCL,39,20,7,23.4821255,NA,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum
KEEN ONE,Byrnes,2018,8,30,SW Appledore,South Pepperrell,AGCL,44,22,7,28.71168887,NA,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum
KEEN ONE,Byrnes,2018,8,30,SW Appledore,South Pepperrell,AGCL,43,13,5,25.51256764,NA,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum
KEEN ONE,Byrnes,2018,8,30,SW Appledore,South Smith's Cove,SL,92,23,7,34.15766141,3.3059712,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2018,8,30,SW Appledore,South Smith's Cove,SL,64,23,9,19.84757945,2.113159344,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2018,8,30,SW Appledore,South Smith's Cove,SL,57,27,6,15.26479835,1.70193211,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2018,8,30,SW Appledore,South Smith's Cove,SL,79,20,12,29.39530519,2.92107542,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
